# -------------------------------------------------------
# App: truesculpt.main, date: 20111116-20120505
# -------------------------------------------------------

date,language,daily_device_installs,active_device_installs,daily_user_installs,total_user_installs,active_user_installs,daily_device_uninstalls,daily_user_uninstalls,daily_device_upgrades
20120502,en_NZ,0,12,0,28,12,0,0,0
20120502,en_NO,0,1,0,2,1,0,0,0
20120502,en_NL,0,3,0,7,3,0,0,0
20120502,en_MY,0,2,0,6,2,0,0,0
20120502,en_LU,0,1,0,2,1,0,0,0
20120502,en_LT,0,1,0,3,1,0,0,0
20120502,en_LB,1,1,1,1,1,0,0,0
20120502,en_KW,0,0,0,1,0,0,0,0
20120502,en_JP,0,2,0,3,2,0,0,0
20120502,en_IT,0,0,0,2,0,0,0,0
20120502,en_IN,0,17,0,58,17,0,0,0
20120502,en_IE,0,11,0,34,11,0,0,0
20120502,en_ID,0,0,0,1,0,0,0,0
20120502,en_HU,0,0,0,1,0,0,0,0
20120502,en_HK,0,4,0,6,4,0,0,0
20120502,en_GR,0,0,0,3,0,0,0,0
20120502,en_GB,6,544,4,1325,524,4,4,0
20120502,en_FR,0,0,0,1,0,0,0,0
20120502,en_ES,0,0,0,3,0,0,0,0
20120502,en_EG,0,0,0,1,0,0,0,0
20120502,en_DK,0,3,0,3,3,0,0,0
20120502,en_DE,0,0,0,5,0,0,0,0
20120502,en_CZ,0,2,0,3,2,0,0,0
20120502,en_CS,0,0,0,2,0,0,0,0
20120502,en_CH,0,2,0,2,2,0,0,0
20120502,en_CA,1,96,1,231,92,1,1,0
20120502,en_AU,1,71,1,158,67,2,1,0
20120502,en_AM,0,0,0,1,0,0,0,0
20120502,en_AE,0,1,0,2,1,0,0,0
20120502,en,0,3,0,9,3,0,0,0
20120502,el_GR,0,12,0,40,12,0,0,0
20120502,de_GB,0,0,0,1,0,0,0,0
20120502,de_DE,4,245,3,560,241,1,0,0
20120502,de_CH,1,15,1,32,13,0,0,0
20120502,de_AT,0,19,0,48,18,0,0,0
20120502,de,0,0,0,2,0,0,0,0
20120502,da_DK,0,22,0,50,20,0,0,0
20120502,cs_CZ,0,18,0,54,17,0,0,0
20120502,ca_ES,0,1,0,3,1,0,0,0
20120502,bg_BG,0,1,0,5,1,0,0,0
20120502,ar_SA,0,0,0,1,0,0,0,0
20120502,ar_QA,1,1,1,1,1,0,0,0
20120502,ar_EG,0,0,0,4,0,0,0,0
20120502,ar_AE,0,19,0,55,17,0,0,0
20120502,,0,1,0,3,1,0,0,0
20120501,zh_TW,0,39,0,69,39,0,0,0
20120501,zh_HK,0,7,0,16,7,0,0,0
20120501,zh_CN,0,14,0,42,14,0,0,0
20120501,vi_VN,0,1,0,5,1,0,0,0
20120501,unknown,0,0,0,11,0,0,0,0
20120501,uk_UA,0,2,0,6,2,0,0,0
20120501,tr_TR,0,30,0,80,27,0,0,0
20120501,th_TH,1,15,1,26,15,1,1,0
20120501,sv_SE,0,51,0,119,49,0,0,0
20120501,sv_GB,0,1,0,1,1,0,0,0
20120501,sr_RS,1,2,1,9,2,0,0,0
20120501,sr_CS,0,0,0,2,0,0,0,0
20120501,sl_SL,0,0,0,1,0,0,0,0
20120501,sl_SI,0,4,0,15,4,1,1,0
20120501,sl,0,0,0,1,0,0,0,0
20120501,sk_SK,0,11,0,27,11,0,0,0
20120501,sk,0,0,0,1,0,0,0,0
20120501,ru_UA,0,4,0,10,4,0,0,0
20120501,ru_SK,0,1,0,1,1,0,0,0
20120501,ru_RU,3,124,2,356,123,2,2,0
20120501,ru_PL,0,1,0,1,1,0,0,0
20120501,ru_CZ,0,1,0,1,1,0,0,0
20120501,ru,0,1,0,3,1,0,0,0
20120501,ro_RO,0,11,0,36,11,0,0,0
20120501,pt_PT,1,29,1,58,29,1,1,0
20120501,pt_BR,2,128,2,350,125,4,4,0
20120501,pl_PL,1,54,1,166,52,1,1,0
20120501,pl_IE,0,1,0,1,1,0,0,0
20120501,pl_GB,0,1,0,1,1,0,0,0
20120501,no_NO,0,4,0,7,4,0,0,0
20120501,nl_NL,0,56,0,147,55,0,0,0
20120501,nl_FR,0,0,0,2,0,0,0,0
20120501,nl_BE,0,5,0,12,5,0,0,0
20120501,nl,0,0,0,1,0,0,0,0
20120501,nb_NO,2,27,2,52,26,1,1,0
20120501,nb_NB,0,1,0,1,1,0,0,0
20120501,ms_MY,0,0,0,1,0,0,0,0
20120501,mk_MK,0,0,0,1,0,0,0,0
20120501,md_US,0,5,0,19,5,1,1,0
20120501,lv_LV,0,2,0,8,2,0,0,0
20120501,lt_LT,0,2,0,7,2,0,0,0
20120501,ko_KR,2,39,2,114,38,0,0,0
20120501,ko,0,0,0,1,0,0,0,0
20120501,ja_JP,0,54,0,99,51,0,0,0
20120501,ja,0,1,0,1,1,0,0,0
20120501,iw_IL,0,5,0,12,5,0,0,0
20120501,it_IT,1,148,1,381,141,4,4,0
20120501,it_FR,0,0,0,1,0,0,0,0
20120501,it_DE,0,0,0,1,0,0,0,0
20120501,it_CH,0,1,0,1,1,0,0,0
20120501,is_IS,0,1,0,1,1,0,0,0
20120501,in_ID,1,6,1,14,6,0,0,0
20120501,id_ID,0,1,0,2,1,0,0,0
20120501,hu_HU,0,23,0,72,23,0,0,0
20120501,hr_HR,0,3,0,12,3,0,0,0
20120501,he_IL,0,11,0,24,11,0,0,0
20120501,hd_US,0,1,0,5,1,0,0,0
20120501,gl_ES,0,0,0,1,0,0,0,0
20120501,fr_NL,0,0,0,1,0,0,0,0
20120501,fr_LU,0,0,0,2,0,0,0,0
20120501,fr_IT,0,1,0,1,1,0,0,0
20120501,fr_FR,6,336,6,759,320,2,2,0
20120501,fr_CH,1,17,1,29,17,1,1,0
20120501,fr_CA,0,7,0,18,7,0,0,0
20120501,fr_BE,0,3,0,10,2,0,0,0
20120501,fi_FI,0,16,0,35,16,0,0,0
20120501,et_EE,0,3,0,5,3,0,0,0
20120501,es_VE,0,0,0,2,0,0,0,0
20120501,es_US,2,70,2,159,69,1,1,0
20120501,es_PE,0,0,0,1,0,0,0,0
20120501,es_MX,0,9,0,34,9,0,0,0
20120501,es_GT,0,0,0,1,0,0,0,0
20120501,es_ES,2,200,2,421,194,1,1,0
20120501,es_DE,0,1,0,1,1,0,0,0
20120501,es_CR,0,0,0,4,0,0,0,0
20120501,es_CO,0,0,0,5,0,0,0,0
20120501,es_CL,1,1,1,9,1,1,1,0
20120501,es_BO,0,0,0,1,0,0,0,0
20120501,es_AR,0,3,0,10,3,1,0,0
20120501,es,0,0,0,1,0,0,0,0
20120501,en_ZA,0,9,0,23,9,0,0,0
20120501,en_US,24,2181,22,5638,2094,14,14,0
20120501,en_UA,0,0,0,1,0,0,0,0
20120501,en_TW,1,0,1,2,0,1,1,0
20120501,en_TR,0,2,0,2,2,0,0,0
20120501,en_TH,0,0,0,2,0,0,0,0
20120501,en_SK,0,1,0,2,1,0,0,0
20120501,en_SG,1,8,1,35,8,0,0,0
20120501,en_SE,0,3,0,4,3,0,0,0
20120501,en_RU,0,0,0,1,0,0,0,0
20120501,en_RO,0,0,0,5,0,0,0,0
20120501,en_QA,0,0,0,1,0,0,0,0
20120501,en_PL,0,2,0,2,2,0,0,0
20120501,en_PH,0,11,0,29,11,0,0,0
20120501,en_NZ,0,12,0,28,12,0,0,0
20120501,en_NO,0,1,0,2,1,0,0,0
20120501,en_NL,0,3,0,7,3,0,0,0
20120501,en_MY,0,2,0,6,2,0,0,0
20120501,en_LU,0,1,0,2,1,0,0,0
20120501,en_LT,0,1,0,3,1,0,0,0
20120501,en_KW,0,0,0,1,0,0,0,0
20120501,en_JP,0,2,0,3,2,0,0,0
20120501,en_IT,0,0,0,2,0,0,0,0
20120501,en_IN,0,17,0,58,17,1,1,0
20120501,en_IE,0,11,0,34,11,0,0,0
20120501,en_ID,0,0,0,1,0,0,0,0
20120501,en_HU,0,0,0,1,0,0,0,0
20120501,en_HK,0,4,0,6,4,0,0,0
20120501,en_GR,0,0,0,3,0,0,0,0
20120501,en_GB,10,544,9,1321,525,10,9,0
20120501,en_FR,0,0,0,1,0,0,0,0
20120501,en_ES,0,0,0,3,0,0,0,0
20120501,en_EG,0,0,0,1,0,0,0,0
20120501,en_DK,0,3,0,3,3,0,0,0
20120501,en_DE,0,0,0,5,0,0,0,0
20120501,en_CZ,0,2,0,3,2,0,0,0
20120501,en_CS,0,0,0,2,0,0,0,0
20120501,en_CH,0,2,0,2,2,0,0,0
20120501,en_CA,0,96,0,230,92,0,0,0
20120501,en_AU,1,72,0,157,68,1,1,0
20120501,en_AM,0,0,0,1,0,0,0,0
20120501,en_AE,0,1,0,2,1,0,0,0
20120501,en,0,3,0,9,3,0,0,0
20120501,el_GR,0,12,0,40,12,0,0,0
20120501,de_GB,0,0,0,1,0,0,0,0
20120501,de_DE,2,243,2,558,240,2,2,0
20120501,de_CH,0,14,0,31,12,0,0,0
20120501,de_AT,0,19,0,48,18,0,0,0
20120501,de,0,0,0,2,0,0,0,0
20120501,da_DK,0,22,0,50,20,0,0,0
20120501,cs_CZ,0,17,0,54,16,0,0,0
20120501,ca_ES,0,1,0,3,1,0,0,0
20120501,bg_BG,0,1,0,5,1,0,0,0
20120501,ar_SA,0,0,0,1,0,0,0,0
20120501,ar_EG,0,0,0,4,0,0,0,0
20120501,ar_AE,0,19,0,55,17,0,0,0
20120501,,0,1,0,3,1,0,0,0
20120430,zh_TW,0,39,0,69,39,0,0,0
20120430,zh_HK,0,7,0,16,7,0,0,0
20120430,zh_CN,0,14,0,42,14,0,0,0
20120430,vi_VN,0,1,0,5,1,0,0,0
20120430,unknown,0,0,0,11,0,0,0,0
20120430,uk_UA,0,2,0,6,2,0,0,0
20120430,tr_TR,0,30,0,80,27,0,0,0
20120430,th_TH,0,15,0,25,15,0,0,0
20120430,sv_SE,0,51,0,119,49,0,0,0
20120430,sv_GB,0,1,0,1,1,0,0,0
20120430,sr_RS,0,2,0,8,2,0,0,0
20120430,sr_CS,0,0,0,2,0,0,0,0
20120430,sl_SL,0,0,0,1,0,0,0,0
20120430,sl_SI,0,5,0,15,5,0,0,0
20120430,sl,0,0,0,1,0,0,0,0
20120430,sk_SK,0,11,0,27,11,0,0,0
20120430,sk,0,0,0,1,0,0,0,0
20120430,ru_UA,0,4,0,10,4,0,0,0
20120430,ru_SK,0,1,0,1,1,0,0,0
20120430,ru_RU,1,124,1,354,123,0,0,0
20120430,ru_PL,0,1,0,1,1,0,0,0
20120430,ru_CZ,0,1,0,1,1,0,0,0
20120430,ru,0,1,0,3,1,0,0,0
20120430,ro_RO,0,11,0,36,11,0,0,0
20120430,pt_PT,0,29,0,58,29,0,0,0
20120430,pt_BR,0,131,0,348,128,0,0,0
20120430,pl_PL,0,54,0,165,52,0,0,0
20120430,pl_IE,0,1,0,1,1,0,0,0
20120430,pl_GB,0,1,0,1,1,0,0,0
20120430,no_NO,0,4,0,7,4,0,0,0
20120430,nl_NL,0,57,0,147,56,0,0,0
20120430,nl_FR,0,0,0,2,0,0,0,0
20120430,nl_BE,0,5,0,12,5,0,0,0
20120430,nl,0,0,0,1,0,0,0,0
20120430,nb_NO,0,26,0,50,25,0,0,0
20120430,nb_NB,0,1,0,1,1,0,0,0
20120430,ms_MY,0,0,0,1,0,0,0,0
20120430,mk_MK,0,0,0,1,0,0,0,0
20120430,md_US,0,5,0,19,5,0,0,0
20120430,lv_LV,0,2,0,8,2,0,0,0
20120430,lt_LT,0,2,0,7,2,0,0,0
20120430,ko_KR,1,37,1,112,36,2,2,0
20120430,ko,0,0,0,1,0,0,0,0
20120430,ja_JP,1,54,1,99,51,1,1,0
20120430,ja,0,1,0,1,1,0,0,0
20120430,iw_IL,0,5,0,12,5,0,0,0
20120430,it_IT,1,153,1,380,146,1,1,0
20120430,it_FR,0,0,0,1,0,0,0,0
20120430,it_DE,0,0,0,1,0,0,0,0
20120430,it_CH,0,1,0,1,1,0,0,0
20120430,is_IS,0,1,0,1,1,0,0,0
20120430,in_ID,0,5,0,13,5,0,0,0
20120430,id_ID,0,1,0,2,1,0,0,0
20120430,hu_HU,0,23,0,72,23,0,0,0
20120430,hr_HR,0,3,0,12,3,0,0,0
20120430,he_IL,0,11,0,24,11,1,1,0
20120430,hd_US,0,1,0,5,1,0,0,0
20120430,gl_ES,0,0,0,1,0,0,0,0
20120430,fr_NL,0,0,0,1,0,0,0,0
20120430,fr_LU,0,0,0,2,0,0,0,0
20120430,fr_IT,0,1,0,1,1,0,0,0
20120430,fr_FR,4,331,3,750,315,6,4,0
20120430,fr_CH,0,18,0,28,18,0,0,0
20120430,fr_CA,0,7,0,18,7,1,1,0
20120430,fr_BE,1,3,1,10,2,0,0,0
20120430,fi_FI,0,16,0,35,16,0,0,0
20120430,et_EE,0,3,0,5,3,0,0,0
20120430,es_VE,0,0,0,2,0,0,0,0
20120430,es_US,3,70,3,155,69,2,2,0
20120430,es_PE,0,0,0,1,0,0,0,0
20120430,es_MX,0,9,0,34,9,1,1,0
20120430,es_GT,0,0,0,1,0,0,0,0
20120430,es_ES,4,198,3,419,192,3,3,0
20120430,es_DE,0,1,0,1,1,0,0,0
20120430,es_CR,0,0,0,4,0,0,0,0
20120430,es_CO,0,0,0,5,0,0,0,0
20120430,es_CL,1,1,1,8,1,1,1,0
20120430,es_BO,0,0,0,1,0,0,0,0
20120430,es_AR,0,4,0,11,4,0,0,0
20120430,es,0,0,0,1,0,0,0,0
20120430,en_ZA,0,9,0,23,9,1,1,0
20120430,en_US,40,2175,39,5617,2089,24,24,0
20120430,en_UA,0,0,0,1,0,0,0,0
20120430,en_TW,0,0,0,1,0,0,0,0
20120430,en_TR,0,2,0,2,2,0,0,0
20120430,en_TH,0,0,0,2,0,0,0,0
20120430,en_SK,0,1,0,2,1,0,0,0
20120430,en_SG,0,7,0,34,7,0,0,0
20120430,en_SE,0,3,0,4,3,0,0,0
20120430,en_RU,0,0,0,1,0,0,0,0
20120430,en_RO,0,0,0,5,0,0,0,0
20120430,en_QA,0,0,0,1,0,0,0,0
20120430,en_PL,0,2,0,2,2,0,0,0
20120430,en_PH,0,11,0,29,11,0,0,0
20120430,en_NZ,1,12,1,28,12,0,0,0
20120430,en_NO,0,1,0,2,1,0,0,0
20120430,en_NL,0,3,0,7,3,0,0,0
20120430,en_MY,0,2,0,6,2,0,0,0
20120430,en_LU,0,1,0,2,1,0,0,0
20120430,en_LT,0,1,0,3,1,0,0,0
20120430,en_KW,0,0,0,1,0,0,0,0
20120430,en_JP,0,2,0,3,2,0,0,0
20120430,en_IT,0,0,0,2,0,0,0,0
20120430,en_IN,0,18,0,58,18,0,0,0
20120430,en_IE,0,11,0,34,11,0,0,0
20120430,en_ID,0,0,0,1,0,0,0,0
20120430,en_HU,0,0,0,1,0,0,0,0
20120430,en_HK,0,4,0,6,4,0,0,0
20120430,en_GR,0,0,0,3,0,0,0,0
20120430,en_GB,8,548,7,1313,527,2,2,0
20120430,en_FR,0,0,0,1,0,0,0,0
20120430,en_ES,0,0,0,3,0,0,0,0
20120430,en_EG,0,0,0,1,0,0,0,0
20120430,en_DK,0,3,0,3,3,0,0,0
20120430,en_DE,0,0,0,5,0,0,0,0
20120430,en_CZ,0,2,0,3,2,0,0,0
20120430,en_CS,0,0,0,2,0,0,0,0
20120430,en_CH,0,2,0,2,2,0,0,0
20120430,en_CA,1,96,1,230,92,0,0,0
20120430,en_AU,1,72,1,157,68,0,0,0
20120430,en_AM,0,0,0,1,0,0,0,0
20120430,en_AE,0,1,0,2,1,0,0,0
20120430,en,0,3,0,9,3,0,0,0
20120430,el_GR,0,12,0,40,12,0,0,0
20120430,de_GB,0,0,0,1,0,0,0,0
20120430,de_DE,3,241,2,554,238,3,3,0
20120430,de_CH,0,14,0,32,12,0,0,0
20120430,de_AT,0,19,0,48,18,0,0,0
20120430,de,0,0,0,2,0,0,0,0
20120430,da_DK,2,22,1,50,20,0,0,0
20120430,cs_CZ,0,16,0,54,15,1,1,0
20120430,ca_ES,0,1,0,3,1,0,0,0
20120430,bg_BG,0,1,0,5,1,0,0,0
20120430,ar_SA,0,0,0,1,0,0,0,0
20120430,ar_EG,0,0,0,4,0,0,0,0
20120430,ar_AE,1,19,0,55,17,0,0,0
20120430,,0,1,0,3,1,0,0,0
20120429,zh_TW,0,39,0,69,39,1,1,0
20120429,zh_HK,0,7,0,16,7,0,0,0
20120429,zh_CN,0,14,0,42,14,0,0,0
20120429,vi_VN,0,1,0,5,1,0,0,0
20120429,unknown,0,0,0,13,0,0,0,0
20120429,uk_UA,0,2,0,6,2,0,0,0
20120429,tr_TR,0,30,0,80,27,0,0,0
20120429,th_TH,0,15,0,25,15,0,0,0
20120429,sv_SE,2,50,2,118,48,1,1,0
20120429,sv_GB,0,1,0,1,1,0,0,0
20120429,sr_RS,0,2,0,8,2,0,0,0
20120429,sr_CS,0,0,0,2,0,0,0,0
20120429,sl_SL,0,0,0,1,0,0,0,0
20120429,sl_SI,0,5,0,15,5,0,0,0
20120429,sl,0,0,0,1,0,0,0,0
20120429,sk_SK,0,10,0,27,10,0,0,0
20120429,sk,0,0,0,1,0,0,0,0
20120429,ru_UA,0,4,0,10,4,0,0,0
20120429,ru_SK,0,1,0,1,1,0,0,0
20120429,ru_RU,1,123,1,353,122,0,0,0
20120429,ru_PL,0,1,0,1,1,0,0,0
20120429,ru_CZ,0,1,0,1,1,0,0,0
20120429,ru,0,1,0,3,1,0,0,0
20120429,ro_RO,1,11,0,36,11,0,0,0
20120429,pt_PT,0,29,0,58,29,0,0,0
20120429,pt_BR,3,130,3,346,127,1,1,0
20120429,pl_PL,0,54,0,165,52,0,0,0
20120429,pl_IE,0,1,0,1,1,0,0,0
20120429,pl_GB,0,1,0,1,1,0,0,0
20120429,no_NO,0,4,0,7,4,0,0,0
20120429,nl_NL,1,57,1,148,56,0,0,0
20120429,nl_FR,0,0,0,2,0,0,0,0
20120429,nl_BE,0,5,0,12,5,0,0,0
20120429,nl,0,0,0,1,0,0,0,0
20120429,nb_NO,0,27,0,51,26,0,0,0
20120429,nb_NB,0,1,0,1,1,0,0,0
20120429,ms_MY,0,0,0,1,0,0,0,0
20120429,mk_MK,0,0,0,1,0,0,0,0
20120429,md_US,0,5,0,19,5,0,0,0
20120429,lv_LV,0,2,0,8,2,0,0,0
20120429,lt_LT,0,2,0,7,2,0,0,0
20120429,ko_KR,0,38,0,111,37,0,0,0
20120429,ko,0,0,0,1,0,0,0,0
20120429,ja_JP,0,53,0,98,50,0,0,0
20120429,ja,0,1,0,1,1,0,0,0
20120429,iw_IL,1,5,0,12,5,0,0,0
20120429,it_IT,1,153,1,379,146,2,2,0
20120429,it_FR,0,0,0,1,0,0,0,0
20120429,it_DE,0,0,0,1,0,0,0,0
20120429,it_CH,0,1,0,1,1,0,0,0
20120429,is_IS,0,1,0,1,1,0,0,0
20120429,in_ID,1,5,1,13,5,0,0,0
20120429,id_ID,0,1,0,2,1,0,0,0
20120429,hu_HU,1,22,1,72,22,0,0,0
20120429,hr_HR,0,3,0,12,3,0,0,0
20120429,he_IL,0,12,0,24,12,1,1,0
20120429,hd_US,0,1,0,5,1,0,0,0
20120429,gl_ES,0,0,0,1,0,0,0,0
20120429,fr_NL,0,0,0,1,0,0,0,0
20120429,fr_LU,0,0,0,2,0,0,0,0
20120429,fr_IT,0,1,0,1,1,0,0,0
20120429,fr_FR,10,332,7,747,315,1,0,0
20120429,fr_CH,0,18,0,28,18,0,0,0
20120429,fr_CA,0,8,0,18,8,0,0,0
20120429,fr_BE,0,2,0,9,1,0,0,0
20120429,fi_FI,0,16,0,35,16,0,0,0
20120429,et_EE,0,3,0,5,3,0,0,0
20120429,es_VE,0,0,0,2,0,0,0,0
20120429,es_US,1,68,1,151,67,1,1,0
20120429,es_PE,0,0,0,1,0,0,0,0
20120429,es_MX,0,10,0,34,10,0,0,0
20120429,es_GT,0,0,0,1,0,0,0,0
20120429,es_ES,6,196,6,415,190,1,1,0
20120429,es_DE,0,1,0,1,1,0,0,0
20120429,es_CR,0,0,0,4,0,0,0,0
20120429,es_CO,0,0,0,5,0,0,0,0
20120429,es_CL,0,1,0,7,1,0,0,0
20120429,es_BO,0,0,0,1,0,0,0,0
20120429,es_AR,0,4,0,12,4,0,0,0
20120429,es,0,0,0,1,0,0,0,0
20120429,en_ZA,0,10,0,23,10,0,0,0
20120429,en_US,45,2164,41,5573,2079,30,30,0
20120429,en_UA,0,0,0,1,0,0,0,0
20120429,en_TW,0,0,0,1,0,0,0,0
20120429,en_TR,0,2,0,2,2,0,0,0
20120429,en_TH,0,0,0,2,0,0,0,0
20120429,en_SK,0,1,0,2,1,0,0,0
20120429,en_SG,0,7,0,34,7,0,0,0
20120429,en_SE,0,3,0,4,3,0,0,0
20120429,en_RU,0,0,0,1,0,0,0,0
20120429,en_RO,0,0,0,5,0,0,0,0
20120429,en_QA,0,0,0,1,0,0,0,0
20120429,en_PL,0,2,0,2,2,0,0,0
20120429,en_PH,0,10,0,29,10,0,0,0
20120429,en_NZ,0,11,0,27,11,1,1,0
20120429,en_NO,0,1,0,2,1,0,0,0
20120429,en_NL,0,3,0,7,3,0,0,0
20120429,en_MY,0,2,0,6,2,0,0,0
20120429,en_LU,0,1,0,2,1,0,0,0
20120429,en_LT,0,1,0,3,1,0,0,0
20120429,en_KW,0,0,0,1,0,0,0,0
20120429,en_JP,0,2,0,3,2,0,0,0
20120429,en_IT,0,0,0,2,0,0,0,0
20120429,en_IN,1,18,1,58,18,0,0,0
20120429,en_IE,0,11,0,34,11,0,0,0
20120429,en_ID,0,0,0,1,0,0,0,0
20120429,en_HU,0,0,0,1,0,0,0,0
20120429,en_HK,0,4,0,6,4,0,0,0
20120429,en_GR,0,0,0,3,0,0,0,0
20120429,en_GB,6,546,6,1307,526,8,7,0
20120429,en_FR,0,0,0,1,0,0,0,0
20120429,en_ES,0,0,0,3,0,0,0,0
20120429,en_EG,0,0,0,1,0,0,0,0
20120429,en_DK,0,3,0,3,3,0,0,0
20120429,en_DE,0,0,0,5,0,0,0,0
20120429,en_CZ,0,2,0,3,2,0,0,0
20120429,en_CS,0,0,0,2,0,0,0,0
20120429,en_CH,0,2,0,2,2,0,0,0
20120429,en_CA,0,93,0,228,89,1,1,0
20120429,en_AU,0,72,0,156,68,0,0,0
20120429,en_AM,0,0,0,1,0,0,0,0
20120429,en_AE,0,1,0,2,1,0,0,0
20120429,en,0,3,0,9,3,0,0,0
20120429,el_GR,0,12,0,40,12,0,0,0
20120429,de_GB,0,0,0,1,0,0,0,0
20120429,de_DE,7,243,7,552,240,2,2,0
20120429,de_CH,0,14,0,32,12,0,0,0
20120429,de_AT,0,19,0,48,18,0,0,0
20120429,de,0,0,0,2,0,0,0,0
20120429,da_DK,0,21,0,48,19,0,0,0
20120429,cs_CZ,0,17,0,54,16,0,0,0
20120429,ca_ES,0,1,0,3,1,0,0,0
20120429,bg_BG,0,1,0,5,1,0,0,0
20120429,ar_SA,0,0,0,1,0,0,0,0
20120429,ar_EG,0,0,0,4,0,0,0,0
20120429,ar_AE,0,20,0,55,19,0,0,0
20120429,,0,1,0,3,1,0,0,0
20120428,zh_TW,0,40,0,69,40,0,0,0
20120428,zh_HK,0,7,0,16,7,0,0,0
20120428,zh_CN,0,13,0,41,13,0,0,0
20120428,vi_VN,0,1,0,5,1,0,0,0
20120428,unknown,1,0,0,13,0,0,0,0
20120428,uk_UA,0,1,0,5,1,0,0,0
20120428,tr_TR,0,30,0,80,27,0,0,0
20120428,th_TH,0,15,0,25,15,0,0,0
20120428,sv_SE,0,50,0,116,48,0,0,0
20120428,sv_GB,0,1,0,1,1,0,0,0
20120428,sr_RS,0,2,0,8,2,0,0,0
20120428,sr_CS,0,0,0,2,0,0,0,0
20120428,sl_SL,0,0,0,1,0,0,0,0
20120428,sl_SI,0,5,0,15,5,0,0,0
20120428,sl,0,0,0,1,0,0,0,0
20120428,sk_SK,0,11,0,27,11,0,0,0
20120428,sk,0,0,0,1,0,0,0,0
20120428,ru_UA,0,4,0,10,4,0,0,0
20120428,ru_SK,0,1,0,1,1,0,0,0
20120428,ru_RU,2,124,1,353,123,1,1,0
20120428,ru_PL,0,1,0,1,1,0,0,0
20120428,ru_CZ,0,1,0,1,1,0,0,0
20120428,ru,0,1,0,3,1,0,0,0
20120428,ro_RO,0,10,0,35,10,0,0,0
20120428,pt_PT,1,29,1,58,29,0,0,0
20120428,pt_BR,3,128,3,342,125,1,1,0
20120428,pl_PL,0,54,0,165,52,0,0,0
20120428,pl_IE,0,1,0,1,1,0,0,0
20120428,pl_GB,0,1,0,1,1,0,0,0
20120428,no_NO,0,4,0,7,4,0,0,0
20120428,nl_NL,1,55,1,146,54,2,1,0
20120428,nl_FR,0,0,0,2,0,0,0,0
20120428,nl_BE,0,5,0,12,5,0,0,0
20120428,nl,0,0,0,1,0,0,0,0
20120428,nb_NO,0,26,0,50,25,0,0,0
20120428,nb_NB,0,1,0,1,1,0,0,0
20120428,ms_MY,0,0,0,1,0,0,0,0
20120428,mk_MK,0,0,0,1,0,0,0,0
20120428,md_US,0,5,0,19,5,0,0,0
20120428,lv_LV,0,2,0,8,2,0,0,0
20120428,lt_LT,0,2,0,7,2,0,0,0
20120428,ko_KR,0,38,0,111,37,0,0,0
20120428,ko,0,0,0,1,0,0,0,0
20120428,ja_JP,0,53,0,98,50,0,0,0
20120428,ja,0,0,0,1,0,1,1,0
20120428,iw_IL,0,4,0,12,4,0,0,0
20120428,it_IT,1,154,1,378,147,2,2,0
20120428,it_FR,0,0,0,1,0,0,0,0
20120428,it_DE,0,0,0,1,0,0,0,0
20120428,it_CH,0,1,0,1,1,0,0,0
20120428,is_IS,0,1,0,1,1,0,0,0
20120428,in_ID,0,4,0,12,4,0,0,0
20120428,id_ID,0,1,0,2,1,0,0,0
20120428,hu_HU,0,19,0,70,19,1,1,0
20120428,hr_HR,0,3,0,12,3,0,0,0
20120428,he_IL,1,13,1,24,13,0,0,0
20120428,hd_US,0,1,0,5,1,0,0,0
20120428,gl_ES,0,0,0,1,0,0,0,0
20120428,fr_NL,0,0,0,1,0,0,0,0
20120428,fr_LU,0,0,0,2,0,0,0,0
20120428,fr_IT,0,1,0,1,1,0,0,0
20120428,fr_FR,3,325,2,740,309,3,3,0
20120428,fr_CH,0,18,0,28,18,0,0,0
20120428,fr_CA,1,7,1,17,7,0,0,0
20120428,fr_BE,0,2,0,9,1,0,0,0
20120428,fi_FI,0,15,0,34,15,0,0,0
20120428,et_EE,0,3,0,5,3,0,0,0
20120428,es_VE,0,0,0,2,0,0,0,0
20120428,es_US,0,67,0,149,66,0,0,0
20120428,es_PE,0,0,0,1,0,0,0,0
20120428,es_MX,0,10,0,34,10,0,0,0
20120428,es_GT,0,0,0,1,0,0,0,0
20120428,es_ES,5,189,5,406,183,3,3,0
20120428,es_DE,0,1,0,1,1,0,0,0
20120428,es_CR,0,0,0,4,0,0,0,0
20120428,es_CO,0,0,0,5,0,0,0,0
20120428,es_CL,0,1,0,7,1,0,0,0
20120428,es_BO,0,0,0,1,0,0,0,0
20120428,es_AR,0,4,0,12,4,0,0,0
20120428,es,0,0,0,1,0,0,0,0
20120428,en_ZA,0,10,0,23,10,0,0,0
20120428,en_US,42,2156,38,5532,2073,27,26,0
20120428,en_UA,0,0,0,1,0,0,0,0
20120428,en_TW,0,0,0,1,0,0,0,0
20120428,en_TR,0,2,0,2,2,0,0,0
20120428,en_TH,0,0,0,2,0,0,0,0
20120428,en_SK,0,1,0,2,1,0,0,0
20120428,en_SG,0,7,0,34,7,0,0,0
20120428,en_SE,0,3,0,4,3,0,0,0
20120428,en_RU,0,0,0,1,0,0,0,0
20120428,en_RO,0,0,0,5,0,0,0,0
20120428,en_QA,0,0,0,1,0,0,0,0
20120428,en_PL,0,2,0,2,2,0,0,0
